Events,Duration,lake,source
SK-EQ15 to SK-EQ16,154.01748286256156,Skilak,Megathrust
SK-EQ16 to SK-EQ17,129.42074694650205,Skilak,Megathrust
SK-EQ17 to SK-EQ18,156.66474043638732,Skilak,Megathrust
SK-EQ18 to SK-EQ19,105.96316145504579,Skilak,Megathrust
SK-EQ2 to SK-EQ7,163.00962772785624,Skilak,Megathrust
SK-EQ7 to SK-EQ8,12.012234974373797,Skilak,Megathrust
SK-EQ8 to SK-EQ9,115.97813628734056,Skilak,Megathrust
SK-EQ9 to SK-EQ10,80.8743545504932,Skilak,Megathrust
SK-EQ10 to SK-EQ11,125.10481116655728,Skilak,Megathrust
SK-EQ11 to SK-EQ13,67.98408877534791,Skilak,Megathrust
SK-EQ13 to SK-EQ15,229.02076997092672,Skilak,Megathrust
SK-EQ15 to SK-EQ16,171.0174828625619,Skilak,Megathrust
SK-EQ16 to SK-EQ17,123.84300020845717,Skilak,Megathrust
SK-EQ17 to SK-EQ18,145.24248717443197,Skilak,Megathrust
SK-EQ18 to SK-EQ19,99.96316145504625,Skilak,Megathrust
SK-EQ2 to SK-EQ7,158.12658227848098,Skilak,Megathrust
SK-EQ7 to SK-EQ8,18.91714312597901,Skilak,Megathrust
SK-EQ8 to SK-EQ9,121.95627042440745,Skilak,Megathrust
SK-EQ9 to SK-EQ10,79.99004865372069,Skilak,Megathrust
SK-EQ10 to SK-EQ11,113.96828493065163,Skilak,Megathrust
SK-EQ11 to SK-EQ13,65.00492406872854,Skilak,Megathrust
SK-EQ13 to SK-EQ15,240.02076997092684,Skilak,Megathrust
SK-EQ15 to SK-EQ16,154.01748286256202,Skilak,Megathrust
SK-EQ16 to SK-EQ17,122.42074694649818,Skilak,Megathrust
SK-EQ17 to SK-EQ18,140.6647404363896,Skilak,Megathrust
SK-EQ18 to SK-EQ19,101.01331660843812,Skilak,Megathrust
SK-EQ2 to SK-EQ7,161.01332149200712,Skilak,Megathrust
SK-EQ7 to SK-EQ8,16.008541210222916,Skilak,Megathrust
SK-EQ8 to SK-EQ9,114.97813312663854,Skilak,Megathrust
SK-EQ9 to SK-EQ10,83.99502641242572,Skilak,Megathrust
SK-EQ10 to SK-EQ11,119.99485307170943,Skilak,Megathrust
SK-EQ11 to SK-EQ13,58.97337816896527,Skilak,Megathrust
SK-EQ13 to SK-EQ15,230.02076997092684,Skilak,Megathrust
SK-EQ15 to SK-EQ16,155.01693795984136,Skilak,Megathrust
SK-EQ16 to SK-EQ17,107.84354511117851,Skilak,Megathrust
SK-EQ17 to SK-EQ18,156.32948087277532,Skilak,Megathrust
SK-EQ18 to SK-EQ19,105.87616775670017,Skilak,Megathrust
SK-EQ2 to SK-EQ7,160.06329113924036,Skilak,Megathrust
SK-EQ7 to SK-EQ8,15.379193995063503,Skilak,Megathrust
SK-EQ8 to SK-EQ9,119.55751069456244,Skilak,Megathrust
SK-EQ9 to SK-EQ10,82.99502641242776,Skilak,Megathrust
SK-EQ10 to SK-EQ11,126.98414246532559,Skilak,Megathrust
SK-EQ11 to SK-EQ13,61.98408877534865,Skilak,Megathrust
SK-EQ13 to SK-EQ15,230.02358286299716,Skilak,Megathrust
SK-EQ15 to SK-EQ16,150.0146699704918,Skilak,Megathrust
SK-EQ16 to SK-EQ17,121.42074694649853,Skilak,Megathrust
SK-EQ17 to SK-EQ18,148.66474043639005,Skilak,Megathrust
SK-EQ18 to SK-EQ19,106.96316145504579,Skilak,Megathrust
SK-EQ2 to SK-EQ7,166.0361736334405,Skilak,Megathrust
SK-EQ7 to SK-EQ8,10.985689068789469,Skilak,Megathrust
SK-EQ8 to SK-EQ9,119.97813312663718,Skilak,Megathrust
SK-EQ9 to SK-EQ10,86.99502641242697,Skilak,Megathrust
SK-EQ10 to SK-EQ11,109.98414246532565,Skilak,Megathrust
SK-EQ11 to SK-EQ13,69.98408877534865,Skilak,Megathrust
SK-EQ13 to SK-EQ15,248.02076997092718,Skilak,Megathrust
SK-EQ15 to SK-EQ16,140.0174828625619,Skilak,Megathrust
SK-EQ16 to SK-EQ17,120.42074694649966,Skilak,Megathrust
SK-EQ17 to SK-EQ18,146.10618130051284,Skilak,Megathrust
SK-EQ18 to SK-EQ19,105.52172059092118,Skilak,Megathrust
SK-EQ2 to SK-EQ7,156.12658227848098,Skilak,Megathrust
SK-EQ7 to SK-EQ8,19.917143125979067,Skilak,Megathrust
SK-EQ8 to SK-EQ9,128.3371360463095,Skilak,Megathrust
SK-EQ9 to SK-EQ10,74.61416079052475,Skilak,Megathrust
SK-EQ10 to SK-EQ11,124.9841424653269,Skilak,Megathrust
SK-EQ11 to SK-EQ13,56.98408877534803,Skilak,Megathrust
SK-EQ13 to SK-EQ15,214.0235828629967,Skilak,Megathrust
SK-EQ15 to SK-EQ16,158.01466997049158,Skilak,Megathrust
SK-EQ16 to SK-EQ17,130.4207469465024,Skilak,Megathrust
SK-EQ17 to SK-EQ18,136.66474043638686,Skilak,Megathrust
SK-EQ18 to SK-EQ19,102.84393822386187,Skilak,Megathrust
SK-EQ2 to SK-EQ7,161.01905165114312,Skilak,Megathrust
SK-EQ7 to SK-EQ8,17.024673753316932,Skilak,Megathrust
SK-EQ8 to SK-EQ9,119.95627042440768,Skilak,Megathrust
SK-EQ9 to SK-EQ10,80.99502641242651,Skilak,Megathrust
SK-EQ10 to SK-EQ11,131.98414246532656,Skilak,Megathrust
SK-EQ11 to SK-EQ13,65.27351901081676,Skilak,Megathrust
SK-EQ13 to SK-EQ15,220.73133973545794,Skilak,Megathrust
SK-EQ15 to SK-EQ16,153.0174828625619,Skilak,Megathrust
SK-EQ16 to SK-EQ17,122.42074694649932,Skilak,Megathrust
SK-EQ17 to SK-EQ18,139.66474043638914,Skilak,Megathrust
SK-EQ18 to SK-EQ19,116.96316145504647,Skilak,Megathrust
SK-EQ2 to SK-EQ7,156.06329113924048,Skilak,Megathrust
SK-EQ7 to SK-EQ8,18.427721374980223,Skilak,Megathrust
SK-EQ8 to SK-EQ9,125.50898331464703,Skilak,Megathrust
SK-EQ9 to SK-EQ10,84.99502641242651,Skilak,Megathrust
SK-EQ10 to SK-EQ11,122.98414246532644,Skilak,Megathrust
SK-EQ11 to SK-EQ13,62.984088775348084,Skilak,Megathrust
SK-EQ13 to SK-EQ15,208.02076997092706,Skilak,Megathrust
SK-EQ15 to SK-EQ16,150.01748286256168,Skilak,Megathrust
SK-EQ16 to SK-EQ17,117.42074694649966,Skilak,Megathrust
SK-EQ17 to SK-EQ18,133.66474043638777,Skilak,Megathrust
SK-EQ18 to SK-EQ19,100.9631614550467,Skilak,Megathrust
SK-EQ2 to SK-EQ7,162.06329113924048,Skilak,Megathrust
SK-EQ7 to SK-EQ8,14.427721374980251,Skilak,Megathrust
SK-EQ8 to SK-EQ9,115.5089791435108,Skilak,Megathrust
SK-EQ9 to SK-EQ10,71.99503058356254,Skilak,Megathrust
SK-EQ10 to SK-EQ11,128.98414246532582,Skilak,Megathrust
SK-EQ11 to SK-EQ13,67.984088775349,Skilak,Megathrust
SK-EQ13 to SK-EQ15,232.0207699709266,Skilak,Megathrust
SK-EQ15 to SK-EQ16,148.0174828625618,Skilak,Megathrust
SK-EQ16 to SK-EQ17,123.42074694649716,Skilak,Megathrust
SK-EQ17 to SK-EQ18,131.66474043639073,Skilak,Megathrust
SK-EQ18 to SK-EQ19,109.96316145504647,Skilak,Megathrust
SK-EQ2 to SK-EQ7,161.0361736334406,Skilak,Megathrust
SK-EQ7 to SK-EQ8,16.14528593263438,Skilak,Megathrust
SK-EQ8 to SK-EQ9,112.81853626279332,Skilak,Megathrust
SK-EQ9 to SK-EQ10,92.99502641242606,Skilak,Megathrust
SK-EQ10 to SK-EQ11,112.98414246532622,Skilak,Megathrust
SK-EQ11 to SK-EQ13,61.9840887753482,Skilak,Megathrust
SK-EQ13 to SK-EQ15,227.02076997092684,Skilak,Megathrust
SK-EQ15 to SK-EQ16,126.01748286256168,Skilak,Megathrust
SK-EQ16 to SK-EQ17,119.42074694649853,Skilak,Megathrust
SK-EQ17 to SK-EQ18,147.6647404363896,Skilak,Megathrust
SK-EQ18 to SK-EQ19,108.96316145504625,Skilak,Megathrust
SK-EQ2 to SK-EQ7,165.01905165114312,Skilak,Megathrust
SK-EQ7 to SK-EQ8,10.024673753316875,Skilak,Megathrust
SK-EQ8 to SK-EQ9,122.95627358511044,Skilak,Megathrust
SK-EQ9 to SK-EQ10,79.99502325172386,Skilak,Megathrust
SK-EQ10 to SK-EQ11,121.98414246532587,Skilak,Megathrust
SK-EQ11 to SK-EQ13,58.947342257316905,Skilak,Megathrust
SK-EQ13 to SK-EQ15,223.0575164889584,Skilak,Megathrust
SK-EQ15 to SK-EQ16,150.0174828625619,Skilak,Megathrust
SK-EQ16 to SK-EQ17,114.4207469464991,Skilak,Megathrust
SK-EQ17 to SK-EQ18,134.66474043639028,Skilak,Megathrust
SK-EQ18 to SK-EQ19,102.96316145504579,Skilak,Megathrust
SK-EQ2 to SK-EQ7,164.0163644405131,Skilak,Megathrust
SK-EQ7 to SK-EQ8,14.020308189182884,Skilak,Megathrust
SK-EQ8 to SK-EQ9,110.17450223527376,Skilak,Megathrust
SK-EQ9 to SK-EQ10,94.82825936956607,Skilak,Megathrust
SK-EQ10 to SK-EQ11,117.07079976352287,Skilak,Megathrust
SK-EQ11 to SK-EQ13,62.86636594438016,Skilak,Megathrust
SK-EQ13 to SK-EQ15,228.0239521987777,Skilak,Megathrust
SK-EQ15 to SK-EQ16,165.00602176185896,Skilak,Megathrust
SK-EQ16 to SK-EQ17,138.10740809955485,Skilak,Megathrust
SK-EQ17 to SK-EQ18,155.10060245328555,Skilak,Megathrust
SK-EQ18 to SK-EQ19,106.83548217363091,Skilak,Megathrust
SK-EQ2 to SK-EQ7,156.0559757942511,Skilak,Megathrust
SK-EQ7 to SK-EQ8,18.954785360604518,Skilak,Megathrust
SK-EQ8 to SK-EQ9,110.09482627762856,Skilak,Megathrust
SK-EQ9 to SK-EQ10,87.93384680205082,Skilak,Megathrust
SK-EQ10 to SK-EQ11,111.07079976352293,Skilak,Megathrust
SK-EQ11 to SK-EQ13,63.86636594438056,Skilak,Megathrust
SK-EQ13 to SK-EQ15,227.02395219877724,Skilak,Megathrust
SK-EQ15 to SK-EQ16,161.65962891340257,Skilak,Megathrust
SK-EQ16 to SK-EQ17,138.3779375167528,Skilak,Megathrust
SK-EQ17 to SK-EQ18,149.06917365658478,Skilak,Megathrust
SK-EQ18 to SK-EQ19,103.94277440159044,Skilak,Megathrust
SK-EQ2 to SK-EQ7,159.0559757942511,Skilak,Megathrust
SK-EQ7 to SK-EQ8,17.01736946514046,Skilak,Megathrust
SK-EQ8 to SK-EQ9,119.96679541742051,Skilak,Megathrust
SK-EQ9 to SK-EQ10,84.03872779225861,Skilak,Megathrust
SK-EQ10 to SK-EQ11,119.14159952704631,Skilak,Megathrust
SK-EQ11 to SK-EQ13,75.3271833528197,Skilak,Megathrust
SK-EQ13 to SK-EQ15,225.45290079227937,Skilak,Megathrust
SK-EQ15 to SK-EQ16,162.00273481032252,Skilak,Megathrust
SK-EQ16 to SK-EQ17,124.11069505109242,Skilak,Megathrust
SK-EQ17 to SK-EQ18,151.30553806678017,Skilak,Megathrust
SK-EQ18 to SK-EQ19,100.61432385335524,Skilak,Megathrust
SK-EQ2 to SK-EQ7,160.0291338582677,Skilak,Megathrust
SK-EQ7 to SK-EQ8,14.007538771428216,Skilak,Megathrust
SK-EQ8 to SK-EQ9,125.00346804711617,Skilak,Megathrust
SK-EQ9 to SK-EQ10,88.03872779225799,Skilak,Megathrust
SK-EQ10 to SK-EQ11,137.14159952704574,Skilak,Megathrust
SK-EQ11 to SK-EQ13,64.75613194632268,Skilak,Megathrust
SK-EQ13 to SK-EQ15,184.02395219877656,Skilak,Megathrust
SK-EQ15 to SK-EQ16,157.0027348103224,Skilak,Megathrust
SK-EQ16 to SK-EQ17,145.11069505109128,Skilak,Megathrust
SK-EQ17 to SK-EQ18,147.99331022532897,Skilak,Megathrust
SK-EQ18 to SK-EQ19,99.92655169480827,Skilak,Megathrust
SK-EQ2 to SK-EQ7,154.11195158850254,Skilak,Megathrust
SK-EQ7 to SK-EQ8,20.924721041193436,Skilak,Megathrust
SK-EQ8 to SK-EQ9,121.06891480278821,Skilak,Megathrust
SK-EQ9 to SK-EQ10,89.97328103658651,Skilak,Megathrust
SK-EQ10 to SK-EQ11,115.03136552898735,Skilak,Megathrust
SK-EQ11 to SK-EQ13,65.86636594438045,Skilak,Megathrust
SK-EQ13 to SK-EQ15,243.02395219877656,Skilak,Megathrust
SK-EQ15 to SK-EQ16,142.00273481032036,Skilak,Megathrust
SK-EQ16 to SK-EQ17,136.1106950510872,Skilak,Megathrust
SK-EQ17 to SK-EQ18,147.9357461367374,Skilak,Megathrust
SK-EQ18 to SK-EQ19,101.00033849018496,Skilak,Megathrust
SK-EQ2 to SK-EQ7,160.02913385826778,Skilak,Megathrust
SK-EQ7 to SK-EQ8,15.007538771428187,Skilak,Megathrust
SK-EQ8 to SK-EQ9,119.06891480278856,Skilak,Megathrust
SK-EQ9 to SK-EQ10,98.93384680205048,Skilak,Megathrust
SK-EQ10 to SK-EQ11,117.07079976352202,Skilak,Megathrust
SK-EQ11 to SK-EQ13,67.86636594438113,Skilak,Megathrust
SK-EQ13 to SK-EQ15,234.0239521987761,Skilak,Megathrust
SK-EQ15 to SK-EQ16,152.00127341058635,Skilak,Megathrust
SK-EQ16 to SK-EQ17,134.03629301956914,Skilak,Megathrust
SK-EQ17 to SK-EQ18,146.06917365658524,Skilak,Megathrust
SK-EQ18 to SK-EQ19,101.92655169481054,Skilak,Megathrust
SK-EQ2 to SK-EQ7,165.05597579425114,Skilak,Megathrust
SK-EQ7 to SK-EQ8,10.980696835444746,Skilak,Megathrust
SK-EQ8 to SK-EQ9,116.06891480278813,Skilak,Megathrust
SK-EQ9 to SK-EQ10,83.93384680205054,Skilak,Megathrust
SK-EQ10 to SK-EQ11,127.07079976352236,Skilak,Megathrust
SK-EQ11 to SK-EQ13,64.43741735087934,Skilak,Megathrust
SK-EQ13 to SK-EQ15,225.45290079227948,Skilak,Megathrust
SK-EQ15 to SK-EQ16,138.00273481032139,Skilak,Megathrust
SK-EQ16 to SK-EQ17,138.22467705371832,Skilak,Megathrust
SK-EQ17 to SK-EQ18,146.87932822269954,Skilak,Megathrust
SK-EQ18 to SK-EQ19,99.94277440159044,Skilak,Megathrust
SK-EQ2 to SK-EQ7,160.11195158850228,Skilak,Megathrust
SK-EQ7 to SK-EQ8,16.89880956635338,Skilak,Megathrust
SK-EQ8 to SK-EQ9,119.09482627762853,Skilak,Megathrust
SK-EQ9 to SK-EQ10,87.93384680205082,Skilak,Megathrust
SK-EQ10 to SK-EQ11,124.07079976352276,Skilak,Megathrust
SK-EQ11 to SK-EQ13,66.8663659443805,Skilak,Megathrust
SK-EQ13 to SK-EQ15,226.0235949058515,Skilak,Megathrust
SK-EQ15 to SK-EQ16,160.00309210324622,Skilak,Megathrust
SK-EQ16 to SK-EQ17,140.11069505109003,Skilak,Megathrust
SK-EQ17 to SK-EQ18,144.99331022532897,Skilak,Megathrust
SK-EQ18 to SK-EQ19,104.94277440159044,Skilak,Megathrust
SK-EQ2 to SK-EQ7,160.05597579425114,Skilak,Megathrust
SK-EQ7 to SK-EQ8,15.980696835444746,Skilak,Megathrust
SK-EQ8 to SK-EQ9,115.00346804711643,Skilak,Megathrust
SK-EQ9 to SK-EQ10,84.99929355772349,Skilak,Megathrust
SK-EQ10 to SK-EQ11,126.0707997635223,Skilak,Megathrust
SK-EQ11 to SK-EQ13,64.86636594438062,Skilak,Megathrust
SK-EQ13 to SK-EQ15,234.02395219877792,Skilak,Megathrust
SK-EQ15 to SK-EQ16,149.00273481032082,Skilak,Megathrust
SK-EQ16 to SK-EQ17,141.22467705372003,Skilak,Megathrust
SK-EQ17 to SK-EQ18,148.8793282226984,Skilak,Megathrust
SK-EQ18 to SK-EQ19,102.94277440158999,Skilak,Megathrust
SK-EQ2 to SK-EQ7,161.05597579425105,Skilak,Megathrust
SK-EQ7 to SK-EQ8,16.612843393940835,Skilak,Megathrust
SK-EQ8 to SK-EQ9,121.4367682442923,Skilak,Megathrust
SK-EQ9 to SK-EQ10,93.93384680205133,Skilak,Megathrust
SK-EQ10 to SK-EQ11,114.0707997635227,Skilak,Megathrust
SK-EQ11 to SK-EQ13,63.866365944380505,Skilak,Megathrust
SK-EQ13 to SK-EQ15,226.02359490585127,Skilak,Megathrust
SK-EQ15 to SK-EQ16,138.00309210324656,Skilak,Megathrust
SK-EQ16 to SK-EQ17,132.03483161983388,Skilak,Megathrust
SK-EQ17 to SK-EQ18,150.06917365658546,Skilak,Megathrust
SK-EQ18 to SK-EQ19,95.94277440158999,Skilak,Megathrust
SK-EQ2 to SK-EQ7,160.0559757942511,Skilak,Megathrust
SK-EQ7 to SK-EQ8,17.958830995203584,Skilak,Megathrust
SK-EQ8 to SK-EQ9,132.0907806430295,Skilak,Megathrust
SK-EQ9 to SK-EQ10,83.93384680205116,Skilak,Megathrust
SK-EQ10 to SK-EQ11,116.01332852081612,Skilak,Megathrust
SK-EQ11 to SK-EQ13,60.92383718708646,Skilak,Megathrust
SK-EQ13 to SK-EQ15,214.02395219877803,Skilak,Megathrust
SK-EQ15 to SK-EQ16,169.00273481032264,Skilak,Megathrust
SK-EQ16 to SK-EQ17,138.11069505109174,Skilak,Megathrust
SK-EQ17 to SK-EQ18,146.99331022532692,Skilak,Megathrust
SK-EQ18 to SK-EQ19,100.9427744015893,Skilak,Megathrust
SK-EQ2 to SK-EQ7,155.1119515885022,Skilak,Megathrust
SK-EQ7 to SK-EQ8,22.3951422330081,Skilak,Megathrust
SK-EQ8 to SK-EQ9,127.59849361097389,Skilak,Megathrust
SK-EQ9 to SK-EQ10,84.93384680205065,Skilak,Megathrust
SK-EQ10 to SK-EQ11,119.07079976352293,Skilak,Megathrust
SK-EQ11 to SK-EQ13,63.866365944380505,Skilak,Megathrust
SK-EQ13 to SK-EQ15,225.02395219877667,Skilak,Megathrust
SK-EQ15 to SK-EQ16,165.00273481032286,Skilak,Megathrust
SK-EQ16 to SK-EQ17,129.1106950510898,Skilak,Megathrust
SK-EQ17 to SK-EQ18,151.9933102253301,Skilak,Megathrust
SK-EQ18 to SK-EQ19,98.94277440158885,Skilak,Megathrust
SK-EQ2 to SK-EQ7,158.0291338582677,Skilak,Megathrust
SK-EQ7 to SK-EQ8,16.007538771428187,Skilak,Megathrust
SK-EQ8 to SK-EQ9,116.0689148027883,Skilak,Megathrust
SK-EQ9 to SK-EQ10,91.93384680205082,Skilak,Megathrust
SK-EQ10 to SK-EQ11,115.01332852081657,Skilak,Megathrust
SK-EQ11 to SK-EQ13,64.92383718708669,Skilak,Megathrust
SK-EQ13 to SK-EQ15,224.02395219877747,Skilak,Megathrust
SK-EQ15 to SK-EQ16,161.00273481032207,Skilak,Megathrust
SK-EQ16 to SK-EQ17,128.11069505109208,Skilak,Megathrust
SK-EQ17 to SK-EQ18,148.99331022532783,Skilak,Megathrust
SK-EQ18 to SK-EQ19,98.94277440158885,Skilak,Megathrust
SK-EQ2 to SK-EQ7,161.0291338582677,Skilak,Megathrust
SK-EQ7 to SK-EQ8,14.007538771428187,Skilak,Megathrust
SK-EQ8 to SK-EQ9,123.00346804711609,Skilak,Megathrust
SK-EQ9 to SK-EQ10,86.99929355772304,Skilak,Megathrust
SK-EQ10 to SK-EQ11,123.07079976352247,Skilak,Megathrust
SK-EQ11 to SK-EQ13,69.86636594438079,Skilak,Megathrust
SK-EQ13 to SK-EQ15,223.02395219877644,Skilak,Megathrust
SK-EQ15 to SK-EQ16,172.00273481032184,Skilak,Megathrust
SK-EQ16 to SK-EQ17,135.11069505108878,Skilak,Megathrust
SK-EQ17 to SK-EQ18,153.10060245328305,Skilak,Megathrust
SK-EQ18 to SK-EQ19,102.83548217363682,Skilak,Megathrust
SK-EQ2 to SK-EQ7,160.0559757942511,Skilak,Megathrust
SK-EQ7 to SK-EQ8,19.017369465140547,Skilak,Megathrust
SK-EQ8 to SK-EQ9,115.34009497128,Skilak,Megathrust
SK-EQ9 to SK-EQ10,86.66542823839904,Skilak,Megathrust
SK-EQ10 to SK-EQ11,120.03136552898735,Skilak,Megathrust
SK-EQ11 to SK-EQ13,59.26116634096303,Skilak,Megathrust
SK-EQ13 to SK-EQ15,226.6291518021942,Skilak,Megathrust
SK-EQ15 to SK-EQ16,150.00273481032036,Skilak,Megathrust
SK-EQ16 to SK-EQ17,140.11069505109037,Skilak,Megathrust
SK-EQ17 to SK-EQ18,146.99331022532897,Skilak,Megathrust
SK-EQ18 to SK-EQ19,103.94277440159044,Skilak,Megathrust
SK-EQ2 to SK-EQ7,163.02913385826773,Skilak,Megathrust
SK-EQ7 to SK-EQ8,13.007538771428187,Skilak,Megathrust
SK-EQ8 to SK-EQ9,111.06891480278827,Skilak,Megathrust
SK-EQ9 to SK-EQ10,83.93384680205065,Skilak,Megathrust
SK-EQ10 to SK-EQ11,124.07079976352264,Skilak,Megathrust
SK-EQ11 to SK-EQ13,68.86636594438079,Skilak,Megathrust
SK-EQ13 to SK-EQ15,248.023952198777,Skilak,Megathrust
SK-EQ15 to SK-EQ16,143.00273481032036,Skilak,Megathrust
SK-EQ16 to SK-EQ17,135.11069505109083,Skilak,Megathrust
SK-EQ17 to SK-EQ18,152.99331022532988,Skilak,Megathrust
SK-EQ18 to SK-EQ19,100.9427744015893,Skilak,Megathrust
SK-EQ2 to SK-EQ7,157.11195158850254,Skilak,Megathrust
SK-EQ7 to SK-EQ8,20.924721041193436,Skilak,Megathrust
SK-EQ8 to SK-EQ9,121.17450223527348,Skilak,Megathrust
SK-EQ9 to SK-EQ10,90.82825936956607,Skilak,Megathrust
SK-EQ10 to SK-EQ11,121.07079976352225,Skilak,Megathrust
SK-EQ11 to SK-EQ13,61.866365944380505,Skilak,Megathrust
SK-EQ13 to SK-EQ15,233.0239521987778,Skilak,Megathrust
SK-EQ15 to SK-EQ16,138.00273481032195,Skilak,Megathrust
SK-EQ16 to SK-EQ17,132.11069505109185,Skilak,Megathrust
SK-EQ17 to SK-EQ18,147.99331022532942,Skilak,Megathrust
SK-EQ18 to SK-EQ19,107.94277440158794,Skilak,Megathrust
SK-EQ2 to SK-EQ7,165.0559757942511,Skilak,Megathrust
SK-EQ7 to SK-EQ8,13.980696835444775,Skilak,Megathrust
SK-EQ8 to SK-EQ9,115.06891480278864,Skilak,Megathrust
SK-EQ9 to SK-EQ10,82.93384680205048,Skilak,Megathrust
SK-EQ10 to SK-EQ11,118.51568276449376,Skilak,Megathrust
SK-EQ11 to SK-EQ13,64.43076647293242,Skilak,Megathrust
SK-EQ13 to SK-EQ15,227.01431137632846,Skilak,Megathrust
SK-EQ15 to SK-EQ16,156.003092103246,Skilak,Megathrust
SK-EQ16 to SK-EQ17,132.1106950510897,Skilak,Megathrust
SK-EQ17 to SK-EQ18,149.99331022532897,Skilak,Megathrust
SK-EQ18 to SK-EQ19,99.94277440159112,Skilak,Megathrust
SK-EQ2 to SK-EQ7,165.11195158850254,Skilak,Megathrust
SK-EQ7 to SK-EQ8,11.924721041193436,Skilak,Megathrust
SK-EQ8 to SK-EQ9,115.0689148027889,Skilak,Megathrust
SK-EQ9 to SK-EQ10,88.93384680205048,Skilak,Megathrust
SK-EQ10 to SK-EQ11,123.1810337615808,Skilak,Megathrust
SK-EQ11 to SK-EQ13,59.765415475845145,Skilak,Megathrust
SK-EQ13 to SK-EQ15,238.01466866925477,Skilak,Megathrust
SK-EQ15 to SK-EQ16,158.0027348103199,Skilak,Megathrust
SK-EQ16 to SK-EQ17,138.11069505109003,Skilak,Megathrust
SK-EQ17 to SK-EQ18,151.9933102253292,Skilak,Megathrust
SK-EQ18 to SK-EQ19,100.99284103113587,Skilak,Megathrust
SK-EQ2 to SK-EQ7,155.0559757942512,Skilak,Megathrust
SK-EQ7 to SK-EQ8,20.01736946514066,Skilak,Megathrust
SK-EQ8 to SK-EQ9,117.03224217309233,Skilak,Megathrust
SK-EQ9 to SK-EQ10,89.97328103658589,Skilak,Megathrust
SK-EQ10 to SK-EQ11,123.03136552898769,Skilak,Megathrust
SK-EQ11 to SK-EQ13,63.43741735087872,Skilak,Megathrust
SK-EQ13 to SK-EQ15,236.45290079227948,Skilak,Megathrust
SK-EQ15 to SK-EQ16,144.00127341058578,Skilak,Megathrust
SK-EQ16 to SK-EQ17,131.11215645082746,Skilak,Megathrust
SK-EQ17 to SK-EQ18,141.99331022532783,Skilak,Megathrust
SK-EQ18 to SK-EQ19,105.94277440158976,Skilak,Megathrust
SK-EQ2 to SK-EQ7,154.0559757942512,Skilak,Megathrust
SK-EQ7 to SK-EQ8,21.017369465140632,Skilak,Megathrust
SK-EQ8 to SK-EQ9,124.03224217309361,Skilak,Megathrust
SK-EQ9 to SK-EQ10,83.93384680205088,Skilak,Megathrust
SK-EQ10 to SK-EQ11,124.07079976352281,Skilak,Megathrust
SK-EQ11 to SK-EQ13,67.86636594437971,Skilak,Megathrust
SK-EQ13 to SK-EQ15,227.02356850117633,Skilak,Megathrust
SK-EQ15 to SK-EQ16,147.00311850792195,Skilak,Megathrust
SK-EQ16 to SK-EQ17,144.11069505109162,Skilak,Megathrust
SK-EQ17 to SK-EQ18,146.10060245328305,Skilak,Megathrust
SK-EQ18 to SK-EQ19,105.83548217363455,Skilak,Megathrust
SK-EQ2 to SK-EQ7,158.7111111111111,Skilak,Megathrust
SK-EQ7 to SK-EQ8,17.325561518584777,Skilak,Megathrust
SK-EQ8 to SK-EQ9,126.00346804711631,Skilak,Megathrust
SK-EQ9 to SK-EQ10,82.03872779225878,Skilak,Megathrust
SK-EQ10 to SK-EQ11,128.97389428628128,Skilak,Megathrust
SK-EQ11 to SK-EQ13,59.923837187086576,Skilak,Megathrust
SK-EQ13 to SK-EQ15,220.02395219877826,Skilak,Megathrust
SK-EQ15 to SK-EQ16,149.00127341058567,Skilak,Megathrust
SK-EQ16 to SK-EQ17,135.03629301956926,Skilak,Megathrust
SK-EQ17 to SK-EQ18,143.0691736565857,Skilak,Megathrust
SK-EQ18 to SK-EQ19,104.94277440158862,Skilak,Megathrust
SK-EQ2 to SK-EQ7,157.11195158850254,Skilak,Megathrust
SK-EQ7 to SK-EQ8,16.924721041193436,Skilak,Megathrust
SK-EQ8 to SK-EQ9,126.06891480278895,Skilak,Megathrust
SK-EQ9 to SK-EQ10,88.93384680205088,Skilak,Megathrust
SK-EQ10 to SK-EQ11,119.0707997635227,Skilak,Megathrust
SK-EQ11 to SK-EQ13,62.86636594438022,Skilak,Megathrust
SK-EQ13 to SK-EQ15,223.02395219877815,Skilak,Megathrust
SK-EQ15 to SK-EQ16,157.0027348103215,Skilak,Megathrust
SK-EQ16 to SK-EQ17,130.11069505109265,Skilak,Megathrust
SK-EQ17 to SK-EQ18,153.99331022532738,Skilak,Megathrust
SK-EQ18 to SK-EQ19,97.94277440158908,Skilak,Megathrust
SK-EQ2 to SK-EQ7,157.05597579425114,Skilak,Megathrust
SK-EQ7 to SK-EQ8,17.017369465140632,Skilak,Megathrust
SK-EQ8 to SK-EQ9,119.95684937050169,Skilak,Megathrust
SK-EQ9 to SK-EQ10,86.98179094652784,Skilak,Megathrust
SK-EQ10 to SK-EQ11,110.09824842163664,Skilak,Megathrust
SK-EQ11 to SK-EQ13,65.87564947390348,Skilak,Megathrust
SK-EQ13 to SK-EQ15,235.0146686692541,Skilak,Megathrust
SK-EQ15 to SK-EQ16,158.00273481032252,Skilak,Megathrust
SK-EQ16 to SK-EQ17,137.11069505109344,Skilak,Megathrust
SK-EQ17 to SK-EQ18,149.99331022532647,Skilak,Megathrust
